// Metadata
{"description": "Metadata for disputed Shakespeare works.", "authors": [["unknown", 0]], "works": [{"id": 0, "author": 0, "title": "Vortigern and Rowena", "filename": "processed/disputed/vortigern.txt"}, {"id": 1, "author": 0, "title": "Thomas Lord Cromwell", "filename": "processed/disputed/cromwell.txt"}, {"id": 2, "author": 0, "title": "The Birth of Merlin", "filename": "processed/disputed/cromwell.txt"}, {"id": 3, "author": 0, "title": "Pericles (Act I)", "filename": "processed/disputed/pericles_i.txt"}, {"id": 4, "author": 0, "title": "Pericles (Act II)", "filename": "processed/disputed/pericles_ii.txt"}, {"id": 5, "author": 0, "title": "Pericles (Act III)", "filename": "processed/disputed/pericles_iii.txt"}, {"id": 6, "author": 0, "title": "Pericles (Act IV)", "filename": "processed/disputed/pericles_iv.txt"}, {"id": 7, "author": 0, "title": "Pericles (Act V)", "filename": "processed/disputed/pericles_v.txt"}]}

// (sentence, author_id, work_id)
("and others well farewell cromwell the truest friend that ever bedford shall possess again well lords i fear when this man is dead you'll wish in vain that cromwell had a head offi here is the head of the deceased cromwell pray thee go hence and bear his head away unto his body interre them both in clay sad how now my lords what is lord cromwell dead lord cromwell's body now doth want a", 0, 1)
("king's subtlety to have my life o seek not to entrap me gracious lord a stranger and distressed gentleman that never aim'd so high to love your daughter but bent all offices to honour her thou hast bewitch'd my daughter and thou art a villain by the gods i have not never did thought of mine levy offence nor never did my actions yet commence a deed might gain her love or your displeasure traitor", 0, 4)
('own the time hath been he would a looked more friendly upon us and you hodge we know you well enough though you are so fine come hither sirrah stay what men are those my honest host of hounslow and his wife i owe thee money father do i not i by the body of me dost thou would thou wouldest pay me good four pound it is i have a the post at home', 0, 2)
("else might i have gone supperlesse to bed such kindnesse have i had of these three men that cromwell no way can repay agen now in to dinner for we stay too long and to good stomacks is no greater wrong exeunt omnes sirrah where be those men i caus'd to stay ser they do attend your pleasure sir within bid them come hither and stay you without for by those men the fox of", 0, 1)
("two englishmen rob'd by the bandetti one of them seems to be a gentleman 'tis pitty that his fortune was so hard to fall into the desperate hands of thieves i'le question him of what estate he is god save you sir are you an englishman i am sir a distressed englishman and what are you my friend who i sir by my troth i do not know my self what i am now but", 0, 2)
("he must not live to trumpet forth my infamy nor tell the world antiochus doth sin in such a loathed manner and therefore instantly this prince must die for by his fall my honour must keep high who attends us there doth your highness call thaliard you are of our chamber and our mind partakes her private actions to your secrecy and for your faithfulness we will advance you thaliard behold here's poison and here's", 0, 3)
("be mercifull kind master friskiball my husband children and my self will eat but one meale a day the other will we keep and sell fri go to i see thou art an envious man good mistris banister kneel not to me i pray rise up you shall have your desire hold officers be gone there's for your pains you know you owe to me a thousand pound here take my hand if e're god", 0, 1)
("dority and so to all the youth of putney sure these are the names of english noblemen some of his special friends to whom he writes but stay he doth address himself to sing here he sings a song my lord i am glad you are so frolick and so blithe believe me noble lord if you knew all you'd change your merry vein to sudden sorrow i change my merry vein no thou bononian", 0, 2)
("bagot he is hanged for buying jewels of the kings a just reward for one so impious the time drawes on sir will you go along i'le follow you kind master friskiball exeunt omnes now master crosbie i see you have a care to keep your word in payment of your money by my faith i have reason upon a bond three thousand pounds is too much to forfeit yet i doubt not master banister", 0, 1)
("selves there's sixteen more to buy your diet with and there's sixteen to pay for your horse hire 'tis all the wealth you see my purse possesses but if you please for to enquire me out you shall not want for ought that i can do my name is friskiball a florence merchant a man that alwayes loved your nation this unexpected favour at your hands which god doth know if ever i shall requite", 0, 2)
("that i can sing weave sew and dance with other virtues which i'll keep from boast and i will undertake all these to teach i doubt not but this populous city will yield many scholars but can you teach all this you speak of prove that i cannot take me home again and prostitute me to the basest groom that doth frequent your house well i will see what i can do for thee if", 0, 6)
('thomas cromwell thus begins thy fame cromwell the majesty of england for the good liking he conceives of thee makes thee master of the jewel house chief secretary to himself and withall creates thee one of his highness privie council where is sir thomas cromwell is he knighted he is my lord then to adde honour to his name the king creates him lord keeper of his privy seal and master of the rolls which', 0, 2)
('thousand pound a merchant banckrupt whose father was my master what doe i care for pity or regard he once was wealthy but he now is faln and this morning have i got him arrested at the suit of master friskiball and by this meanes shall i be sure of coyn for doing this same good to him unknown and in good time see where the merchant comes good morrow to kind master friskiball good', 0, 2)
("this true our cheeks and hollow eyes do witness it o let those cities that of plenty's cup and her prosperities so largely taste with their superfluous riots hear these tears the misery of tarsus may be theirs where's the lord governor here speak out thy sorrows which thou bring'st in haste for comfort is too far for us to expect we have descried upon our neighbouring shore a portly sail of ships make hitherward", 0, 3)
("villain am pursu'd from london here to antwerp my husband he is in the governors hands and god of heaven knows how he'll deal with him now sir your heart is framed of milder temper be mercifull to a distressed soul and god no boubt will treble blesse your gain good mistris banister what i can i will in any thing that lies within my power o speak to bagot that same wicked wretch an", 0, 2)
('in blind imitation hal my lords with welcome i present your lord ships a solemn health i love health well but when as healths doe bring pain to the head and bodies surfetting then cease i healths nay spill not friend for though the drops be small yet have they force to force men to the wall sir christopher is that your man hal and like your grace he is a schollar and a lin', 0, 2)
("the second that presents himself a prince of macedon my royal father and the device he bears upon his shield is an arm'd knight that's conquer'd by a lady the motto thus in spanish 'piu por dulzura que por fuerza ' and what's the third the third of antioch and his device a wreath of chivalry the word 'me pompae provexit apex ' what is the fourth a burning torch that's turned upside down the", 0, 4)
("lord of winchester is it not so my lord of norfolk we two were whilome fellows and master cromwell though our masters love did bind us while his love was to the king it is no boot now to deny those things which may be prejudicial to the state and though that god hath rais'd my fortune higher then any way i look'd for or deserv'd yet my life no longer with me dwell then", 0, 1)
("fast bagot the devil ought me a shame and now he hath paid it is this that bagot fellowes bear him hence we will not now stand for his reply lade him with irons we will have him tri'd in england where his villanies are known mischief confusion light upon you all o hang me drown me let me kill my self let go my armes let me run quick to hell away bear him", 0, 1)
("my heart to you my soul to heaven i send this is my joy that e're my body fleet your honour'd armes is my true winding sheet farewell dear bedford my peace is made in heaven thus falls great cromwell a poor ell in length to rise to unmeasur'd height winged with new strength the land of wormes which dying men discover my soul is shrin'd with heaven's celestial cover exeunt cromwell and the officers", 0, 1)
('own the time hath been he would a looked more friendly upon us and you hodge we know you well enough though you are so fine come hither sirrah stay what men are those my honest host of hounslow and his wife i owe thee money father do i not i by the body of me dost thou would thou wouldest pay me good four pound it is i have a the post at home', 0, 1)
("full fed fryers they neither plow nor sow and yet they reap the fat of all the land and suck the poor look what was theirs is in king henrie's hands his wealth before lay in the abbey lands indeed these things you have alledg'd my lord when god doth know the infant yet unborn will curse the time the abbies were pul'd down i pray now where is hospitality where now may poor distressed", 0, 1)
('of all your debtors and if they will not see you paid i will o god forbid that i should see him fall that helpt me in my greatest need of all here stands my father that first gave me life alass what duty is too much for him this man in time of need did save my life and therefore cannot doe too much for him by this old man i oftentimes was fed', 0, 1)
("maiden to my wife to thee good hengist we resign all kent as a sure earnest of our future bounty proclaim it in the camp and let each man receive in largess from our royal coffers that massy ore which long hath lain entomb'd and now shall we reward our soldier's toils second lord the law allows not this it is not justice third lord that power lies in the barons not the king what", 0, 0)
("out its bounds and flowery pasture proceed then and we'll follow tell me sister doth not your heart beat high yea it swells so this little breast in truth can scarce contain it — how shall we bear the meeting i troth merrily merrily as i do 'tis true i am a briton but then am i not a fool and ne'er will i put my folly to the test think'st thou i'll risk my", 0, 0)
('many enemies and gives to some of them a park or mannor to others leases lands to other some what need he do this in his prime of life an if he were not fearfull of his death my lord these likelihoods are very great pardon me lords for i must needs depart their proofs are great but greater is my heart my friends take heed of that which you have said your soules must', 0, 1)
("me doth speak sufficiently he's gone to travel how the king gone if further yet you will be satisfied why as it were unlicensed of your loves he would depart i'll give some light unto you being at antioch what from antioch royal antiochus on what cause i know not took some displeasure at him at least he judged so and doubting lest that he had err'd or sinn'd to show his sorrow he'ld correct", 0, 3)
('time and fortune weares out a noble train to beggery and from the dunghill minions doe advance to state and mark in this admiring world this is but course which in the name of fate is seen as often as it whirles about the river thames that by our door doth passe his first beginning is but small and shallow yet keeping on his course growes to a sea and likewise wolsey the wonder of', 0, 1)
("brains for mine anointed king nay nay in this affair mine heels shall be my guide and quick teach me the way to run i will not to my chamber then i tell ye first maid beseech you madam to return again for so did your physician order— come hither pretty maid look at me well now say hath he so order'd it or not first maid indeed he hath nay get thee gone —a", 0, 0)
("cast an eye of fair regard 'bout all my house and what this ruder flesh through ignorance or wine doe miscreate salve thou with courtesie if welcome want full bowles and ample banquets will seem scant sir whatsoever lies in me assure you i will shew my utmost duty exit crom about it then the lords will straight be here cromwell thou hast those parts would rather sute the service of the state then of", 0, 2)
("suf my lord your matter shall be tried mean time with patience content your self perforce i must with patience be content o dear friend bedford dost thou stand so near cromwell rejoyceth one friend sheds a tear and whether is't which way must cromwell now my lord you must unto the tower lieutenant take him to your charge well where you please yet before i part let me conferre a little with my men", 0, 2)
("it his first baron girt tight the drum and sound yon brazen trumpet let it proclaim aloud our firm decree aurelius and his brother both are traitors and 'gainst their mother country do rebel second baron nay stop not there but let them bellow on 'till with their clamorous noise they shame the thunder and o'er the earth and e'en to heaven proclaim vortigern our king our lawful sov'reign the exigencies of the state demand", 0, 0)
("pericles forbear take i your wish i leap into the seas where's hourly trouble for a minute's ease a twelvemonth longer let me entreat you to forbear the absence of your king if in which time expired he not return i shall with aged patience bear your yoke but if i cannot win you to this love go search like nobles like noble subjects and in your search spend your adventurous worth whom if you", 0, 4)
("lords i take my leave of you as willingly i go to meet with death as gardiner did pronounce it with his breath from treason is my heart as white as snow my death onely procured by my foe i pray commend me to my soveraign king and tell him in what sort his cromwell dy'd to loose his head before his cause was try'd but let his grace when he shall hear my name", 0, 2)
("my rest leave off i say you mad me with the noise why how now master thomas how now will you not let us work for you you fret my heart with making of this noise how fret your heart i but thomas you'll fret your father's purse if you let us from working i this 'tis for him to make him a gentleman shall we leave work for your musing that's well ifaith but", 0, 1)
("of verse to bring to view to shed o'er british taste celestial day and reign o'er genius with unrivall'd sway such was the high behest—the sacred choice long has been sanction'd by your candid voice the favour'd relics of your shakespeare's hand unrivall'd and inimitable stand if hope of fame some modern bards has led to try the path where shakespeare wont to tread if with presumptuous wing the dar'd aspire to catch some portion", 0, 0)
("attended on by many a lord and knight to see his daughter all his life's delight old escanes whom helicanus late advanced in time to great and high estate is left to govern bear you it in mind old helicanus goes along behind well sailing ships and bounteous winds have brought this king to tarsus think his pilot thought so with his steerage shall your thoughts grow on to fetch his daughter home who first", 0, 6)
("so soon forgot did he but yesterday embrace my neck and said that cromwell was even half himself and is his princely eares so much bewitched with scandalous ignominy and slanderous speeches that now he doth deny to look on me well my lord of winchester no doubt but you are much in favour with his majesty will you bear a letter from me to his grace pardon me i'le bear no traitors letters ha", 0, 1)
("i grieve for not his fall because he sought to work my countries thrall cromwell the king shall hear of this thy duty whom i assure my self will well reward thee my lord let's go unto his majesty and show those writings which he longs to see how now whose this cromwell by my soul welcome to england thou once did'st save my life did'st thou not cromwell if i did so 'tis greater", 0, 2)
("changes e'en our very properties soften'd their manhood then 'twere policy that we should court the saxons to our aid this too will in our britons raise the flame of bright and generous emulation say lords doth this my proposition please you first baron we do approve and thank its noble author you my good lord then do i here depute jointly with catagrine our second born that you with speed repair to saxony our", 0, 0)
("her prosperous mark'd he your music no nor look'd on us see she will speak to him hail sir my lord lend ear hum ha i am a maid my lord that ne'er before invited eyes but have been gazed on like a comet she speaks my lord that may be hath endured a grief might equal yours if both were justly weigh'd though wayward fortune did malign my state my derivation was from ancestors", 0, 7)
("that are rich in spain spare belly food to deck their backs with an italian hood and silks of civil and the poorest snake that feeds on lemmons pilchers and ne're heated his pallet with sweet flesh will bear a case more fat and gallant then his starved face pride the inquisition and this belly evil are in my judgement spains three headed devil indeed it is a plague unto their nation who stagger after", 0, 1)
("our mundane cost who finds her give her burying she was the daughter of a king besides this treasure for a fee the gods requite his charity ' if thou livest pericles thou hast a heart that even cracks for woe this chanced tonight most likely sir nay certainly to night for look how fresh she looks they were too rough that threw her in the sea make a fire within fetch hither all my", 0, 5)
("him a wooden one do any thing but this thou doest empty old receptacles or common shores of filth serve by indenture to the common hangman any of these ways are yet better than this for what thou professest a baboon could he speak would own a name too dear o that the gods would safely deliver me from this place here here's gold for thee if that thy master would gain by thee proclaim", 0, 6)
("father's reign fram'd laws most burthensome unto that people but the keen tooth of hatred and revenge with double fury now will shew itself for every noble scot then found in london hath suffer'd under this fell tiger's fangs and this to direst rage hath stirr'd their blood your story told will raise you aid of thousands three years of plenty have among the britons sown seeds of luxury and baneful riot therefore they're unprepar'd", 0, 0)
("patience good sir or here i'll cease nay i'll be patient thou little know'st how thou dost startle me to call thyself marina the name was given me by one that had some power my father and a king how a king's daughter and call'd marina you said you would believe me but not to be a troubler of your peace i will end here but are you flesh and blood have you a working", 0, 7)
('guist one that hath travelled many parts of christendome my lord my friend come nearer have you been a travel ler my lord i have added to my knowledge the low countreys france spain germany and italy and though small gain of profit i did find yet did it please my eye content my mind what do you think of the several states and princes courts as you have travelled my lord no court with', 0, 2)
("of poor bastards as i think i have brought up some eleven ay to eleven and brought them down again but shall i search the market what else man the stuff we have a strong wind will blow it to pieces they are so pitifully sodden thou sayest true they're too unwholesome o' conscience the poor transylvanian is dead that lay with the little baggage ay she quickly pooped him she made him roast meat", 0, 6)
("are thy haunts and hospitals thy sumptuous palaces and when thou would'st be merry thou dost chuse the gaudy chamber of a dying king o then thou dost ope wide thy hideous jaws and with rude laughter and fantastic tricks thou clap'st thy rattling fingers to thy sides and when this solemn mockery is ended with icy had thou tak'st him by the feet and upward so till thou dost reach the heart and wrap", 0, 0)
("in our country greece gets more with begging than we can do with working canst thou catch any fishes then i never practised it nay then thou wilt starve sure for here's nothing to be got now a days unless thou canst fish for't what i have been i have forgot to know but what i am want teaches me to think on a man throng'd up with cold my veins are chill and have", 0, 4)
("i kiss your hand and never will i rest e're to the king this be delivered exit sadler why yet cromwell hath one friend in store but all the haste he makes shall be but vain here's a discharge for your prisoner to see him executed presently my lord you heare the tenor of your life i do embrace it welcome my last date and of this glistering world i take last leave and noble", 0, 2)
("where is our brother our dearest sister i fear indeed they had just cause for flight let's to the princes and our troops will follow they like not the rude treatment of these saxons i do accept thine offer second lord most gentle princes whither are ye bound to quit oppression and to seek for justice third lord under your banners then we do enlist speak what hath now been done that thus ye quit", 0, 0)
("so soon to wrench from me this lovely form to steal this beauteous hand and offer to my grasp this weighty steel have vortigern's brave sons yet ta'en their station yea to our right the briton's strength is form'd then bid them wait the enemies attack now o yet gods prove but propitious to me and yield me but the victory this day a mightier force i've summon'd to this island and with them my", 0, 0)
("joy bud forth and shou'd she weep then may her dewy tears be those of tender peace and charity be my troth mine eyes did never water so before sweet mistress an thou hast charm'd thy fool methinks the choir o'angels needs must listen to thy pray'r and yet these underprops o'mine do sorely ach and wherefore shou'd they for an i do eat then am i loaded and do bear it well but now", 0, 0)
("to him is nought but truth what thou hast said springs from an en vious heart a cannibal that doth eat men alive but here upon my knee believe me sir and what i speak so help me god is true we scrace have meat to feed our little babes most of our plate is in that broker's hand which had we money to defray our debts o think we would not bide that penury", 0, 2)
("so soon forgot did he but yesterday embrace my neck and said that cromwell was even half himself and is his princely eares so much bewitched with scandalous ignominy and slanderous speeches that now he doth deny to look on me well my lord of winchester no doubt but you are much in favour with his majesty will you bear a letter from me to his grace pardon me i'le bear no traitors letters ha", 0, 2)
("the cause with learn'd investigation fraught behold at length to this tribunal brought no fraud your penetrating eyes can cheat none here can shakespeare's writing counterfeit as well the taper's base unlustrous ray might strive to emulate the orb of day as modern bards whom venal hopes inspire can catch one spark of his celestial fire if our scenes your eyes delighted find marks that denote the mighty master's mind if at his words the", 0, 0)
("after nourishment and life by care and what was first but fear what might be done grows elder now and cares it be not done and so with me the great antiochus 'gainst whom i am too little to contend since he's so great can make his will his act will think me speaking though i swear to silence nor boots it me to say i honour him if he suspect i may dishonour him", 0, 3)
("but follow up this victory my hopes my every wish for ever's blasted vile traitor both to your liege king and father what blasted fiend blacker than hell itself cou'd prompt thee to this damned treachery can'st thou vile saxon thou base braggart ask it 'tis thou and on thy soul i'll prove it so ask where's thy queen and then i'll answer thee dares thus thy tongue with notes unmannerly my heart strings tear", 0, 0)
("smile him in the face will be the formost to doe him disgrace what will you go along unto the court i care not if i doe and hear the newes how men will judge what shall become of him some men will speak hardly some will speak in pity go you to the court i'le go into the city there i am sure to hear more newes then you why then soon will we", 0, 2)
("by right then speak i say i will not boy had'st thou ten thousand voices and lungs of brass to give them utterance i would not answer ought then die o stop aurelius he is still my father my daughter here then curse thy tardy hand that lingers so in doing of its office strike strike i do beseech thee for i'm sick and do abhor the very light of heaven o mercy on my", 0, 0)
("you sir christopher do now enjoy the king determines higher place for you my lords these honours are too high for my de sert o content thee man who would not chuse it yet thou art wise in seeming to refuse it here's honours titles and promotions i fear this climbing will have a sudden fall then come my lords let's altogether bring this new made counsellor to england's king exeunt all but gardiner but", 0, 1)
("think he'll read out his wits he skill of the starres there's good man car of fulham he that carried us to the strong ale where goody trundel had her maid got with child o he knows the starres he'll tickle you charles wain in nine degrees that same man will tell goody trundel when here ale shall miscarry only by the starres i that's a great virtue indeed i think thomas be no body", 0, 1)
("my children in their prayers both night and day for your good fortune and success shall pray i thank you both i pray go dine with me within these three dayes if god give me leave i will to florence to my native home bagot hold there's a portague to drink although you ill deserved it by your merit give not such cruel scope unto your heart be sure the ill you do will be", 0, 1)
("be as mine and cromwell's virtues in thy face shall shine come go along and see me leave my breath and i'le leave thee upon the floor of death o father i shall die to see that wound your bloud being spilt will make my heart to sound how boy not look upon the axe how shall i do then to have my head strook off come on my child and see the end of", 0, 1)
("i remember it and now it is like to fall upon himself let us not slack it 'tis for englands good we must be wary else he'll go beyond us well hath your grace said my lord of norfolk therefore let us presently to lambeth thither comes cromwell from the court to night let us arrest him send him to the tower and in the morning cut off the traitors head come then about it", 0, 2)
("love to hear the sins they love to act 'twould braid yourself too near for me to tell it who has a book of all that monarchs do he's more secure to keep it shut than shown for vice repeated is like the wandering wind blows dust in other's eyes to spread itself and yet the end of all is bought thus dear the breath is gone and the sore eyes see clear to stop", 0, 3)
('embrace him dear thaisa this is he now do i long to hear how you were found how possibly preserved and who to thank besides the gods for this great miracle lord cerimon my lord this man through whom the gods have shown their power that can from first to last resolve you reverend sir the gods can have no mortal officer more like a god than you will you deliver how this dead queen', 0, 7)
("the earth from whence we had our being and our birth tyre i now look from thee then and to tarsus intend my travel where i'll hear from thee and by whose letters i'll dispose myself the care i had and have of subjects' good on thee i lay whose wisdom's strength can bear it i'll take thy word for faith not ask thine oath who shuns not to break one will sure crack both", 0, 3)
('they shall be brought you to my house whither i invite you look thaisa is recovered o let me look if he be none of mine my sanctity will to my sense bend no licentious ear but curb it spite of seeing o my lord are you not pericles like him you spake like him you are did you not name a tempest a birth and death the voice of dead thaisa that thaisa am', 0, 7)
("leagues make short sail seas in cockles have an wish but for't making to take your imagination from bourn to bourn region to region by you being pardon'd we commit no crime to use one language in each several clime where our scenes seem to live i do beseech you to learn of me who stand i' the gaps to teach you the stages of our story pericles is now again thwarting the wayward seas", 0, 6)
("and with his dolly emulates the knight look at that youth whose countenance of woe denotes a tender hearted romeo he only wishes tho' he dare not speak to be a glove to touch his juliet's cheek while she from yonder terrace smiles serene and longs with him to play the garden scene but o i tremble now —there sits a man rugged and rough a very caliban he growls out his displeasure—'tis a shame", 0, 0)
("knave labour thus for thee father their hammers do offend my studie old crom out of my doors knave if thou lik'st it not i cry you mercy are your eares so fine i tell thee knave these get when i do sleep i will not have my anvil stand for thee there's money father i will pay your men he throws money among them have i thus brought thee up unto my cost in", 0, 2)
("me tell me i say thou know'st full well their flight if in these veins doth run the blood of life or there be truth on earth i know not of them deceive me not i say thou speak'st most false i know the quality of women's eyes that in a breath can weep can laugh or frown say not these waters flow for loss o' them i know thee well thou hast conspir'd with", 0, 0)
("mantua where i'le say my business lies how doth your honour like of this device o wondrous good but wilt thou venture hodge will i o noble lord i do accord in any thing i can and do agree to set thee free do fortune what she can come then let's change our apparel straight crom go hodge make haste lest they chance to call i warrant you i'le fit him with a sute exeunt", 0, 2)
("they must for your bride goes to that with shame which is her way to go with warrant 'faith some do and some do not but mistress if i have bargained for the joint thou mayst cut a morsel off the spit i may so who should deny it come young one i like the manner of your garments well ay by my faith they shall not be changed yet boult spend thou that in", 0, 6)
("you now are all in mytilene did you ever hear the like no nor never shall do in such a place as this she being once gone but to have divinity preached there did you ever dream of such a thing no no come i am for no more bawdy houses shall's go hear the vestals sing i'll do any thing now that is virtuous but i am out of the road of rutting for", 0, 6)
('morrow to your self good master bagot and whats the newes your are so early stirring it is for gain i make no doubt of that it is for the love sir that i bear to you when did you see your debtor banister i promise you i have not seen the man this two moneths day his poverty is such as i doe think he shames to see his friends why then assure your', 0, 2)
("doth repentance sit on us how soon this lord of the creation dies the erran'st coward now may spurn at him sure he make some mention of our father and bade us tell him to beware of hengist something methinks he spoke to that effect this must our father know hath horsus yet been found thrice hath the field with greatest care been search'd but all in vain then have i lost my first my", 0, 0)
("believe you your honour and your goodness teach me to't without your vows till she be married madam by bright diana whom we honour all unscissor'd shall this hair of mine remain though i show ill in't so i take my leave good madam make me blessed in your care in bringing up my child i have one myself who shall not be more dear to my respect than yours my lord madam my thanks", 0, 5)
("bowed as i would have you the gods defend me if it please the gods to defend you by men then men must comfort you men must feed you men must stir you up boult's returned now sir hast thou cried her through the market i have cried her almost to the number of her hairs i have drawn her picture with my voice and i prithee tell me how dost thou find the inclination", 0, 6)
("again pray let me see you so i take my leave all good a man can wish i do bequeath exit friskib all good that god doth send light on your head there's few such men within our climate bred how say you now hodge is not this good fortune how say you i'le tell you what master thomas if all men be of this gentlemans mind let's keep our standings upon this bridge we", 0, 2)
("to deale strictly with such a one as he better severe than too much lenity but here is master banister himself and with him as i take't the officers o master friskiball you have undone me my state was well nigh overthrown before now altogether down cast by your meanes o mr friskiball pity my husband's case he is a man hath liv'd as well as any till envious fortune and the ravenous sea did", 0, 2)
("you sir christopher do now enjoy the king determines higher place for you my lords these honours are too high for my de sert o content thee man who would not chuse it yet thou art wise in seeming to refuse it here's honours titles and promotions i fear this climbing will have a sudden fall then come my lords let's altogether bring this new made counsellor to england's king exeunt all but gardiner but", 0, 2)
("like to them to what i must for death remember'd should be like a mirror who tells us life's but breath to trust it error i'll make my will then and as sick men do who know the world see heaven but feeling woe gripe not at earthly joys as erst they did so i bequeath a happy peace to you and all good men as every prince should do my riches to the earth", 0, 3)
("o'erflow'd hath thetis' birth child on the heavens bestow'd wherefore she does and swears she'll never stint make raging battery upon shores of flint ' no visor does become black villany so well as soft and tender flattery let pericles believe his daughter's dead and bear his courses to be ordered by lady fortune while our scene must play his daughter's woe and heavy well a day in her unholy service patience then and think", 0, 6)
('as you go by water so you shall i have some businesse present to impart you may not stay lieutenant take your charg well well my lord you second gardiners text norfolk farewell thy turn will be the next his guilty conscience makes him rave my lord i let him talk his time is short enough my lord of bedford come you weep for him that would not shed a tear for you it grieves', 0, 1)
("no i am a lord and therefore let me go and do defie thee and thy casiges therefore stand off and come not near my honour my lord this jesting cannot serve your turn do'st think thou black bononian beast that i do flout do gibe or jest no no thou bear pot know that i a noble earl a lord par dy what means this trumpet's sound a trumpet sounds enter a messenger one", 0, 2)
('france to make requitall for his courtesie but cromwell doth deny the earl his suit and tells him that those parts he meant to see he had not yet set footing on the land and so directly takes his way to spain the earl to france and so they both doe part now let your thoughts as swift as is the wind skip some few yeares that cromwell spent in travell and now imagine him', 0, 1)
("soul taken its flight from the most lovely frame that e'er was form'd to charm or to deceive is the king yet safe he is my lord are many troops with us two thousand full well arm'd and braver men ne'er buckled on their limbs the glitt'ring steel o what a fight it was to see the king no sooner had he reach'd the bridge but firm and with a voice that wrung each coward", 0, 0)
("ne'er so vile did he not give him birth and nourish him and when thy direst foe becomes thy slave say shouldst thou use revenge no rather shame him with pity and all softening charity then on a golden bed thou lay'st thy soul and art on earth a blessed angel brother i do commend thee for this deed worthy a prince worthy a briton too but come now for this tyrant vortigern what's the", 0, 0)
("noble sir if you have told diana's altar true this is your wife reverend appearer no i threw her overboard with these very arms upon this coast i warrant you 'tis most certain look to the lady o she's but o'erjoy'd early in blustering morn this lady was thrown upon this shore i oped the coffin found there rich jewels recover'd her and placed her here in diana's temple may we see them great sir", 0, 7)
("them bring a numerous army alas my father yet i do beseech thee how know they this who was't instructed them swift messengers dispatch'd by friends to rome further i know not—therefore must away go to go to i do believe thee marry an thou art humble thy purse is somewhat prouder good sir wer't not best we put on i am faint at heart marry 'tis pity my wits did not fill their owner", 0, 0)
("have now three flapps with a fox tail but ifaith i'le gibber a joint but i'le tell him his own stay who comes here o stand up here he comes stand up mace carried before him norfolk and suffolk and attendants come away with these beggars here rise up sirrah come out good people run before there ho friskiball riseth and stands a far off i we are kicked away now we come for our", 0, 1)
("to be here exeunt wit cromwell sit fast thy time's not long to reign the abbies that were pul'd down by thy means is now a mean for me to pull thee down thy pride also thy own head lights upon for thou art he hath chang'd religion but now no more for here the dukes are come good even to my lord bishop how fares my lord what are you all alone no not", 0, 2)
("be chaste here comes that which grows to the stalk never plucked yet i can assure you is she not a fair creature 'faith she would serve after a long voyage at sea well there's for you leave us i beseech your honour give me leave a word and i'll have done presently i beseech you do an honourable man i desire to find him so that i may worthily note him next he's the", 0, 6)
("some other is more fit contend not sir for we are gentlemen that neither in our hearts nor outward eyes envy the great nor do the low despise you are right courteous knights sit sir sit by jove i wonder that is king of thoughts these cates resist me she but thought upon by juno that is queen of marriage all viands that i eat do seem unsavoury wishing him my meat sure he's a", 0, 4)
("to him is nought but truth what thou hast said springs from an en vious heart a cannibal that doth eat men alive but here upon my knee believe me sir and what i speak so help me god is true we scrace have meat to feed our little babes most of our plate is in that broker's hand which had we money to defray our debts o think we would not bide that penury", 0, 1)
("money this mart by being too wenchless we were never so much out of creatures we have but poor three and they can do no more than they can do and they with continual action are even as good as rotten therefore let's have fresh ones whate'er we pay for them if there be not a conscience to be used in every trade we shall never prosper thou sayest true 'tis not our bringing up", 0, 6)
("call upon vulcan and why upon him because as this same fellow neptune is god of the seas so vulcan is lord over the smiths and there fore i being a smith thought his godhead would have some care yet of me a good conceit but tell me hast thou din'd yet thomas to speak the truth not a bit yet i come go with me thou shalt have cheer good store and farewell antwerp", 0, 1)
("had been so uter support me let us retire a while my gentle brother hereafter we will send and question thee on these thy tidings and their direful cause our friends in england then have thought it fitting that on receipt o'these your woeful letters we should with all speed hie us into scotland e'en so did they instruct for weighty reasons know vortigern did alway hate the scots and hath oft times during your", 0, 0)
("my robes i am wild in my beholding o heavens bless my girl but hark what music tell helicanus my marina tell him o'er point by point for yet he seems to doubt how sure you are my daughter but what music my lord i hear none none the music of the spheres list my marina it is not good to cross him give him way rarest sounds do ye not hear my lord i", 0, 7)
("seaman ' to the sailors galling his kingly hands haling ropes and clasping to the mast endured a sea that almost burst the deck when was this when i was born never was waves nor wind more violent and from the ladder tackle washes off a canvas climber 'ha ' says one 'wilt out ' and with a dropping industry they skip from stem to stern the boatswain whistles and the master calls and trebles", 0, 6)
("thou soft thou double fac'd deceit come dearest flatt'ry come direst murder attend me quick and prompt me to the deed what jointly wear the crown no i will all and that my purpose may soon find its end this my good king must i unmannerly push from his seat and fill myself the chair welcome then glittering mark of royalty and with thy pleasing yet oppressive weight bind fast this firm and this determin'd", 0, 0)
("claps can sound 'our heir apparent is a king who dream'd who thought of such a thing ' brief he must hence depart to tyre his queen with child makes her desire which who shall cross along to go omit we all their dole and woe lychorida her nurse she takes and so to sea their vessel shakes on neptune's billow half the flood hath their keel cut but fortune's mood varies again the grisly", 0, 5)
